"iteration","app_name","categoryId","reviewId","sentenceId","at","score","feature","review","sentence","Joy","Trust","Fear","Surprise","Sadness","Disgust","Anger","Anticipation","Neutral","Reject"
"iteration_11","Microsoft OneNote: Save Notes","PRODUCTIVITY","ce975c43-7a75-4c39-83a0-e8588a60230e","2","Sep 12, 2022","5","f_310","I love this OneNote app. It is feature rich and of high quality. The most important feature to me is that I can set up my encrypted private section with a password protection. Highly recommended.","The most important feature to me is that I can set up my encrypted private section with a password protection.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Productive - Habit tracker","PRODUCTIVITY","2cbe2c2c-3711-428b-aae7-5933379c87e0","3","Aug 15, 2021","4","f_432","Still New. Seems intuitive and looks good. Suggestions : More customizable reminders. (Get reminder day before, get reminders at different times from day to day, etc.); Diary/Notebook Section; One-Time Tasks with deadline instead of fixed date; Pinned Notification/Widget.","(Get reminder day before, get reminders at different times from day to day, etc.); Diary/Notebook Section; One-Time Tasks with deadline instead of fixed date; Pinned Notification/Widget.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Steam Chat","COMMUNICATION","5127c30d-8994-42a9-a35b-f448a6f5ede7","0","Jul 14, 2021","1","f_117","Keeps crashing when I hit send to a message.","Keeps crashing when I hit send to a message.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","9f0ca946-b470-468a-9324-8ee53b10703f","0","Apr 17, 2022","5","f_210","Customizable, looks nice, good enough","Customizable, looks nice, good enough","1","0","0","0","0","0","0","0","0","0"
"iteration_11","minimalist phone: Productivity","PRODUCTIVITY","a7df50e9-caa6-4aa0-96f5-412447dcaae2","3","Sep 02, 2022","5","f_126","I really like this launcher, it is one of the only launchers I like and actually use. It helps me stay focussed and reduces anxiety and stress, so thankful for it. Thank you :) I also love the notification filter, makes a huge difference to the overall experience","I also love the notification filter, makes a huge difference to the overall experience","1","0","0","0","0","0","0","0","0","0"
"iteration_11","In Love while Parenting","LIFESTYLE","87ce394f-9c6a-43d1-8d4e-9dca9d834b6d","6","Apr 23, 2022","5","f_85","Definitely improved my marital and parenting communication skills. Also helped reinforce my beliefs about the importance of other people's children since they are the world and custodians of tomorrow. No such thing as none of my business. If I create value for my kids, I must ensure the other kids in the neighborhood, city, world are getting that same value. Thanks for this gem of an app. Will recommend to one and all absolutely irreplaceable. Should add share videos to whatsapp feature.","Should add share videos to whatsapp feature.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Ratio: Productivity Homescreen","PRODUCTIVITY","b4305576-73a1-4723-9f93-42aa75585737","1","Aug 27, 2022","5","f_126","I really found Ratio useful and productive. It's my favorite launcher among the others. I just want to know about it's memberships and lifetime pricing if available in India. It's one of those delightful purchases, i would love to make. Thank you for this wonderful productive launcher and God bless you all.","It's my favorite launcher among the others.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Google Earth","TRAVEL_AND_LOCAL","dbe1abd2-e3b4-4a9d-b4c9-4f64a675c622","1","Aug 11, 2022","2","f_241","Great App, but not because of Google. Wish I could call this TerraVision from Art+Com.","Wish I could call this TerraVision from Art+Com.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","ColorNote Notepad Notes","PRODUCTIVITY","cf272d0f-1b5a-40b1-ae68-7aaac6648b1a","0","Sep 03, 2022","1","f_258","You cannot put an image into a note, you cannot record a voice message, no text formatting... What is this? How can this app have 4.9?! It lacks essential features.","You cannot put an image into a note, you cannot record a voice message, no text formatting...","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Google Lens","TOOLS","78179808-4e80-4270-8c1d-6b01012f3bf1","0","Sep 10, 2022","5","f_261","AWESOME APP LOOK UP A FLOWER, PLACE, BUILDING, ANTIQUES, FIND OUT HOW TO BUY WHAT YOU WANT AT A RESONABLE PRICE, TEXT FUNCTION READS PAGES BACK YO YOU ACTS AS AN OCR (OPTICAL CARICATURE RECOGITION) CREATE A SCAN, AND SO MUCH MORE. TAKE A PIC OF SOMETHING YOU WANT TO KNOW THE HISORY OF AND ON AND ON AND ON...... LOVE IT AND USE IT EVERY DAY","AWESOME APP LOOK UP A FLOWER, PLACE, BUILDING, ANTIQUES, FIND OUT HOW TO BUY WHAT YOU WANT AT A RESONABLE PRICE, TEXT FUNCTION READS PAGES BACK YO YOU ACTS AS AN OCR (OPTICAL CARICATURE RECOGITION)","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Phone Number Locator Caller id","TOOLS","58efe93c-d867-41f8-8180-5dae24356825","2","Jun 03, 2022","1","f_235","I downloaded it and attempted to read what they said they would as shown on the initial front page. It would do nothing. So, at the bottom they had the privacy word. I clicked it and it took me to said policy. Well the reason I un-installed it was because they were writing in such a way that it reminded me too much of the scam emails and text that I occasionally get. 3 million and they will only take a small amount. All they need is my info. No thank you sahib.","So, at the bottom they had the privacy word.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Squid: Take Notes, Markup PDFs","PRODUCTIVITY","a1c5a762-a0ba-4b23-9813-ab844d985cc4","1","Jun 26, 2022","2","f_209","Was OK at first, now has two MAJOR problems: 1. The (paid) sync option through dropbox is a JOKE. It doesn't happen real-time, it doesn't sync between devices - if you want your phone to have the laptop version of your files, you have to sync it manually. The Process is slow and has the added disadvantage of wiping whatever squid files you have on the receiving device. 2. THE APP KEEPS CRASHING. I used it a lot for studying, no more. I wouldn't download or buy if I were you.","It doesn't happen real-time, it doesn't sync between devices - if you want your phone to have the laptop version of your files, you have to sync it manually.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","a93c6dc8-802f-4df2-a0d3-9473cbdfa8e9","0","Feb 11, 2022","5","f_414","Beautiful clean design and no ads","Beautiful clean design and no ads","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Notebook - Notes,To-do,Journal","PRODUCTIVITY","2e1181b9-db57-4e1a-93fa-a3310030ee5d","2","Jul 14, 2022","5","f_246","I really like this app. It's great having everything I need for projects in one app and being able to see everything whether I'm on my phone or tablet. I can't believe how easy it is to add different type of items to the notebooks to access later. I love the to do list feature. Being able to check things off let's me see what I'm finishing and there's been less stress in my life. I definitely recommend this for use to a student, employee, or a busy mom. It's a great way to keep life organized.","I can't believe how easy it is to add different type of items to the notebooks to access later.","0","0","0","0","0","0","0","0","0","0"
"iteration_11","Material Notes: Colorful notes","PRODUCTIVITY","463b063a-8160-4079-b229-2e80339db682","0","Dec 25, 2017","5","f_23","The best note taking app with material design. I rarely review apps on the Play Store but this app deserves it. To the developer, I'm very sorry I couldn't donate because I'm still a minor and don't have credit card. Really sorry but thank you for the great work!","The best note taking app with material design.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","5eed8c92-b117-4aa3-8f4a-ff72d961eb32","2","May 18, 2022","4","f_64","Enjoying the app. Simple. Just the text label with the timer status is odd. Not sure if just button to press or if I should slide it up or down.","Just the text label with the timer status is odd.","0","0","0","0","0","0","0","0","0","0"
"iteration_11","Telegram","COMMUNICATION","438aa1a4-4f6f-4146-8106-d75418d70b7f","0","Sep 01, 2022","5","f_339","so look telegram app bhi use Karo telegram 🤗🤗🤗🤗","so look telegram app bhi use Karo telegram 🤗🤗🤗🤗","0","0","0","0","0","0","0","0","0","1"
"iteration_11","Stopwatch Timer","TOOLS","b768251d-c36e-4c27-a005-9365c8368884","0","Apr 29, 2022","2","f_64","Timer Ending sound and vibration not working","Timer Ending sound and vibration not working","0","0","0","0","1","0","0","0","0","0"
"iteration_11","24h Analog Clock Widget","PERSONALIZATION","ff8623da-1c3f-4c31-a53b-255e38d303b5","0","Jan 21, 2014","4","f_414","Very tasteful and clean design.   I was hoping to use it as a Daydream on my Android 4.4 phone. I'd love to see that functionality added.","Very tasteful and clean design.","1","0","0","0","0","0","0","1","0","0"
"iteration_11","Samsung Health","HEALTH_AND_FITNESS","ddba5da9-3752-4759-a769-6d414e39a7c5","2","Aug 25, 2022","4","f_359","Great app. I've only used this app for sleep and workouts but am now using the food option since MFP is making people pay for practically everything. Samsung should expand their food database and add look into adding a barcode option.","Samsung should expand their food database and add look into adding a barcode option.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Huawei Health","HEALTH_AND_FITNESS","cf8abf6d-0afa-40b9-af80-1c5a94a2ac40","0","Jun 27, 2022","1","f_35","Total rubbish at keeping connected, pointless for notifications. The old version was good, I have recently updated the app just weeks ago and regret it! I now want to change my watch! Connection is terrible, not getting messages and calls through to my watch, my phone is usually on silence due to night work so I don't bother changing it for a day hence I have got a Huawei band 6 to notify me, has been good for 1 year NOW useless, not connecting back unless done within the app? FIX IT !!!!","Total rubbish at keeping connected, pointless for notifications.","0","0","0","0","0","1","0","0","0","0"
"iteration_11","Weather forecast","WEATHER","65788361-2dcf-40da-828e-2a7980e2004b","1","Sep 05, 2022","5","f_36","I like the details it give's you. I had the weather channel app,but it was draining my battery too fast.Am going to give this one a try.hoping it doe's not drain up battery.","I had the weather channel app,but it was draining my battery too fast.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Facebook Lite","SOCIAL","fd7cc062-c763-4124-884b-fb5ad0240833","1","Sep 13, 2022","1","f_417","It's a good app But I can't watch videos on Facebook lite, I tried uninstalling it and later installed the app again but it's still faulty","But I can't watch videos on Facebook lite, I tried uninstalling it and later installed the app again but it's still faulty","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Kik — Messaging & Chat App","COMMUNICATION","5d238b7d-08a4-46c2-9074-958936155e50","0","Sep 04, 2022","2","f_35","I've been using this app for more than 7yrs but I realise there are more bots using the App than humans. Almost everyone you message is a bot. Has anyone experienced that too?","I've been using this app for more than 7yrs but I realise there are more bots using the App than humans.","0","0","0","1","0","0","0","0","0","0"
"iteration_11","MAPS.ME: Offline maps GPS Nav","TRAVEL_AND_LOCAL","32f05783-20e2-43c2-87fe-c86a7a226386","6","Jul 09, 2022","5","f_240","Crisp & clean. Have installed it on several Android mobiles and it works extremely well on all. I cannot rate it too highly. Update: downloaded latest update (July 2022) - mistake! Screen shrinks the route you have entered. Also unless you know the route, it is difficult to see alternative roads etc. Half the screen is taken up by the routing - bring back the simple uncluttered previous version. Why do we have to make things more complicated and difficult, pretending it is better/progress.","Half the screen is taken up by the routing - bring back the simple uncluttered previous version.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Loop Habit Tracker","PRODUCTIVITY","d4e7c3b9-9388-4df2-9a30-21f45378c261","1","Jun 02, 2022","4","f_331","Helpful app Shall improve in data logging, if we delete any habit tracker, data also gets deleted. Habe a login option where all data of habits gets stored...","Habe a login option where all data of habits gets stored...","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Forest: Focus for Productivity","PRODUCTIVITY","708cb4d6-2965-4d15-a415-6eb68fd5ab09","1","Sep 08, 2022","3","f_331","i personally like that this app can keep you busy, but *i don't like the fact that i can't login to my account unless i pay for the premium version?* LOGGING IN SHOULD BE FREE, NOT SOMETHING THAT PEOPLE SHOULD BE PAYING FOR. why does logging in require paying for the premium version? i don't see the point as to why money should be required for sign-in. 😪","LOGGING IN SHOULD BE FREE, NOT SOMETHING THAT PEOPLE SHOULD BE PAYING FOR.","0","0","0","0","0","0","1","0","0","0"
"iteration_11","Telegram","COMMUNICATION","83d19f4d-60ed-4474-9fe6-a9e8acc63614","0","Aug 22, 2022","1","f_36","Telegram has stolen my channel username without my permission and I will delete telegram for ever . Telegram, like Russia, is a dirty thief","Telegram has stolen my channel username without my permission and I will delete telegram for ever .","0","0","0","0","0","1","1","0","0","0"
"iteration_11","Citymapper: All Your Transport","MAPS_AND_NAVIGATION","bd5dcfb5-7553-4aba-b991-2e7aa2878e12","4","Sep 09, 2022","2","f_419","It was a great app, it certainly could be again. I understand they need to make money but putting looking at bus only routes behind a paywall is awful. You should add features that are worth paying for rather than take out core features. What is next we have to pay to see more than two of the route options? I will be using Google maps until they can work out a better monetization system.","I will be using Google maps until they can work out a better monetization system.","0","0","0","0","1","1","0","0","0","0"
"iteration_11","Telegram X","SOCIAL","520d6818-87b3-4e6e-8890-a0088be6b117","0","Jun 18, 2022","3","f_339","App have a nice UI but there is lot of features in original app that missed here, so with all respect i prefer to use orginal telegram.","App have a nice UI but there is lot of features in original app that missed here, so with all respect i prefer to use orginal telegram.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Steam Chat","COMMUNICATION","4ccc61f8-1b2a-4ee8-80e5-60acf225aa1d","3","Oct 19, 2021","1","f_147","NO VOICE CHAT - supposed to be an alternative should your PC microphone and speaker is being used ingame or broken. USELESS REDUNDANCY - 'steam chat' and 'steam' apps are separate apps on android. Both have chat, but both have no voice chat. You can't even send files like replays of games from steam.","You can't even send files like replays of games from steam.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Weather forecast","WEATHER","36822a57-cdf4-4621-a608-9488c4d1e364","0","May 29, 2022","5","f_499","My favorite weather go-to App Always very trustworthy.","My favorite weather go-to App Always very trustworthy.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Withings Health Mate","HEALTH_AND_FITNESS","79ccfde0-8213-4e9e-9ad3-c0f7a8743928","0","Aug 28, 2022","1","f_233","I don't like that much transparency into my data.","I don't like that much transparency into my data.","0","0","0","0","0","1","0","0","0","0"
"iteration_11","GPS Navigation: Weather Map","TRAVEL_AND_LOCAL","71a1cc13-f9a9-4618-9bf4-a92a4b9af8ea","0","Jul 06, 2022","5","f_26","GPS Navigation download","GPS Navigation download","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Gmail","COMMUNICATION","6c4fb31d-f450-4edc-9951-a61e28993295","0","Sep 14, 2022","4","f_121","Can we see history of organized meeting.","Can we see history of organized meeting.","0","0","0","0","0","0","0","1","0","0"
"iteration_11","4.Do - To Do List & Task Manag","PRODUCTIVITY","99271e4f-2a92-439e-ac8b-a899d9dd7abe","1","Sep 10, 2021","5","f_209","Love this app. But an option to slide the whole screen across to reveal 4 more quadrants (for 'pending' and 'recurring' tasks to suggest 2) and an option to sync between devices, and this would be the ULTIMATE task app. One I would happily pay a fee for.","But an option to slide the whole screen across to reveal 4 more quadrants (for 'pending' and 'recurring' tasks to suggest 2) and an option to sync between devices, and this would be the ULTIMATE task app.","1","0","0","0","0","0","0","1","0","0"
"iteration_11","Steam Chat","COMMUNICATION","ae7593b7-e77c-4b23-8b75-e407edb7776a","0","Aug 25, 2022","3","f_174","Steam Chat app is another great mobile app by Valve. However, the app crashes when I try to send a message to my friend. Also, Steam Chat app still lacks voice chatting feature as of August 25th 2022.","Steam Chat app is another great mobile app by Valve.","1","0","0","0","0","0","0","0","0","0"
"iteration_11","Just Reminder with Alarm","PRODUCTIVITY","d7ee7c73-2e81-437b-b345-de9b313de200","1","Apr 28, 2022","3","f_230","Would be 5 stars because works well but I had to take off 2 because of video ads. I understand free app users having to deal with ads but right after they began video ads I set a reminder & a dating app ad began playing loudly in a doctor's office I was in, forcing me to close the app to stop it & making me more likely to forget to place a reminder since I have to wait until I'm in place it won't matter. If they don't update this with a mute option soon I'll have to switch to another app.","I understand free app users having to deal with ads but right after they began video ads I set a reminder & a dating app ad began playing loudly in a doctor's office I was in, forcing me to close the app to stop it & making me more likely to forget to place a reminder since I have to wait until I'm in place it won't matter.","0","0","0","0","0","0","0","0","0","0"
"iteration_11","Productive - Habit tracker","PRODUCTIVITY","92aaf120-746a-4cb7-b2b3-488a14eff858","1","Nov 01, 2021","1","f_301","Absolutely one of the least useful tools ever. It's a to do list that you pay money for. Google calender serves the same function. Complete with reminders. I regret purchasing a subscription so badly.","It's a to do list that you pay money for.","0","0","0","0","0","0","0","0","0","0"
"iteration_11","Citymapper: All Your Transport","MAPS_AND_NAVIGATION","4b7dfab9-6c9f-4094-bda8-b534f2d65a84","1","Sep 12, 2022","2","f_419","Extremely tone deaf to lock bus information behind a paywall - those who are most likely to be affected by the cost of living crisis are the ones who are most likely to wish to use a bus as a cheaper option. Monetization should be used to provide optional extra benefits, not to lock a core feature of a transport planning app behind a paywall. Used to recommend CityMapper to friends and guests who were staying in the city but I can't do that in good faith anymore","Monetization should be used to provide optional extra benefits, not to lock a core feature of a transport planning app behind a paywall.","0","0","0","0","0","1","1","0","0","0"
"iteration_11","Garmin Smartphone Link","TRAVEL_AND_LOCAL","9eb503c4-a670-48bb-9c1d-5d4e79877584","2","May 06, 2021","1","f_403","Using with DNX571TR head unit. When smartphone link is active and connected the DNX often switches to a blank screen and all buttons and volume control become unresponsive. Cycling 12v power to the DNX is the only way to restore operation. Smartphone app also relaunches itself often and tries to connect to the DNX even when I'm not near the vehicle. Traffic displayed once on the DNX (Green traffic icon) but has never shown green again. Very poor app.","Cycling 12v power to the DNX is the only way to restore operation.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Evernote - Note Organizer","PRODUCTIVITY","2b6baea5-2f05-42e2-9456-14b6c0850bc3","1","Sep 05, 2022","3","f_278","I love everything about it, except: I can't delete one uncompleted repeating task without deleting all of them, and, the most annoying part, the synchronization is really really slow. When I check off a task, it goes away immediately, and then it comes back until it updates; when I create a task offline, which would be every day if there was no issue, the task disappears; and the synchronization of the app with the desktop is also very slow. I won't stop using it, but very rudimentary bugs.","When I check off a task, it goes away immediately, and then it comes back until it updates; when I create a task offline, which would be every day if there was no issue, the task disappears; and the synchronization of the app with the desktop is also very slow.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Habit Tracker","PRODUCTIVITY","aee1ad03-de54-4942-9a07-4dd2f03b2818","0","Oct 26, 2020","1","f_115","Purchsses HabitBull now Habit Tracker.. years ago...found the receipt and emailed them several times....no answer. I tried writing a review, no answer... I tried Google searches for head office...no word from them , so now I make a tradition to warn everyone against paying for this....besides there's a FREE app thats just as good called Loop habit tracker. Try that first.","Purchsses HabitBull now Habit Tracker.. years ago...found the receipt and emailed them several times....no answer.","0","0","0","0","0","1","1","0","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","57c036d3-c807-4fe2-b5b4-a94ebeba8f84","1","Jul 20, 2022","4","f_237","Great minimalist design. I want to be able to set time faster (not tap ~100 hundred times, but hold or type the timer or scroll like in the alarm clock app on my phone).","I want to be able to set time faster (not tap ~100 hundred times, but hold or type the timer or scroll like in the alarm clock app on my phone).","0","0","0","0","0","0","0","1","0","0"
"iteration_11","ColorNote Notepad Notes","PRODUCTIVITY","7b45da1f-ed1b-4b33-8276-ce5fb8bca854","1","Jul 18, 2022","5","f_102","Works for me. I use it for to do lists, grocery lists, and saving pretty Instagram pictures. 😁","I use it for to do lists, grocery lists, and saving pretty Instagram pictures. 😁","1","1","0","0","0","0","0","0","0","0"
"iteration_11","Samsung Health","HEALTH_AND_FITNESS","b7b1ac44-6b67-478e-add1-5d0dde6017e3","0","Sep 01, 2022","1","f_183","After recent update I had a synchronise issue with app watch data not synchronising with Mobile app in my IQOO 3 Device even service centre person cannot resolve the issue","After recent update I had a synchronise issue with app watch data not synchronising with Mobile app in my IQOO 3 Device even service centre person cannot resolve the issue","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Get Stuff Done!","PRODUCTIVITY","3826805b-920a-4bd8-9ebf-473f58a65f7a","0","Nov 27, 2014","4","f_109","But could be better if had an update with Google Calendar sync","But could be better if had an update with Google Calendar sync","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Telegram X","SOCIAL","c7e52a15-bf36-4ba4-8d41-350caeed34eb","0","Jun 18, 2022","5","f_15","Translator required, please include in the app, thanks","Translator required, please include in the app, thanks","0","0","0","0","0","0","0","1","0","0"
"iteration_11","Pomodoro Timer","PRODUCTIVITY","927c6238-cc08-41a1-9cc9-70488aca0ecf","0","Dec 24, 2021","5","f_68","Minimalistic and Perfact","Minimalistic and Perfact","1","0","0","0","0","0","0","0","0","0"
"iteration_11","True Phone Dialer & Contacts","COMMUNICATION","55a3288e-60a0-4538-b1dd-cf26561eac8b","0","Feb 27, 2022","5","f_241","Thanks for developer this is a good invention please add video call option","Thanks for developer this is a good invention please add video call option","1","0","0","0","0","0","0","1","0","0"
"iteration_11","Telegram X","SOCIAL","a37d2956-b990-4b05-bd59-cbd0e3b098e8","3","Aug 12, 2022","2","f_460","Problem with sound. After sending any of recorded video from gallery it sounds with flickering. Device: Realme GT2. THERE ISN'T PROBLEM IN REGULAR TELEGRAM.","THERE ISN'T PROBLEM IN REGULAR TELEGRAM.","0","0","0","0","0","0","0","0","1","0"
"iteration_11","Notebook - Notes,To-do,Journal","PRODUCTIVITY","4bc8a576-acd7-4240-9fb2-8cc68cefe1a8","3","Aug 24, 2022","2","f_246","Decent app overall. Here are a few suggestions: (1)It'd be great to add a feature to make straight lines, (2) paper templates (lined, graphed, dotted grid, etc) for neatly digital-handwritten notes. UPDATE 1: It'd be great to add annotation and OCR scan text features for pdfs UPDATE 2: it'd be great to create multiple users with the same account (1 x college 1 x personal life). Also, creating folders to store multiple notebooks would be great too","1: It'd be great to add annotation and OCR scan text features for pdfs UPDATE 2: it'd be great to create multiple users with the same account (1 x college 1 x personal life).","0","0","0","0","0","0","0","1","0","0"
"iteration_11","One Calendar","PRODUCTIVITY","434a193e-a443-4618-8358-05e4d72ac1e7","3","Aug 26, 2022","5","f_109","Noice. The only calendar app I could find that was a simple webcal connection. Nice layout, nothing complicated. I'm a personal trainer so I've got a webcal sync for gym shifts that get automatically loaded and a Google calendar sync for my personal appointments. I'll probably pay the few quid to access all the extra features and customise it a bit more soon but I like the fact you don't have to pay for the basic set up. Does exactly what I need, is pretty quick to sync and keeps me up to date.","I'm a personal trainer so I've got a webcal sync for gym shifts that get automatically loaded and a Google calendar sync for my personal appointments.","0","1","0","0","0","0","0","0","0","0"
"iteration_11","Magic Earth Navigation & Maps","MAPS_AND_NAVIGATION","35cd30f9-14f4-43b6-8083-a16000aa2924","2","Aug 15, 2022","3","f_240","Usually like this app. Road closure has closed the wrong road (closure is planned for a year!) and another nearby road closure finished a week ago. This has blocked main arterial routes for my town, rendering routing useless. Logged incorrect closure issue, but no response two weeks later. A long-standing (and previously logged) gripe is on major roads, where you need a lane before you enter a junction, you're not told what turning you're taking next, or road to follow next to take correct lane","This has blocked main arterial routes for my town, rendering routing useless.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Tasks: to do list & tasks","PRODUCTIVITY","b423dedf-c982-4496-964a-ccca81a15072","1","Sep 05, 2022","5","f_502","This is the best app I've ever used to make lists. The level of customisation and lists within lists, as well as reminders and being able to label things and arrange them by priority makes and now with the new function where you can attach an image it's improving all the time and I love it, the one slight problem I do have however is with the amount of images that you can attach being only one if that were to increase, that would be fabulous","The level of customisation and lists within lists, as well as reminders and being able to label things and arrange them by priority makes and now with the new function where you can attach an image it's improving all the time and I love it, the one slight problem I do have however is with the amount of images that you can attach being only one if that were to increase, that would be fabulous","1","0","0","0","0","0","0","1","0","0"
"iteration_11","Google Play Console","TOOLS","f8bca15f-ba87-42e4-bb83-131d9b232036","1","Nov 30, 2021","1","f_294","Website is showing different data but the in this app my app never get approved. Still showing rejected error after 2 days of publishing. 🤦‍♂️","Still showing rejected error after 2 days of publishing.","0","0","0","0","1","0","0","0","0","0"
"iteration_11","Habit Tracker - Habit Diary","LIFESTYLE","d7ea5801-28a7-4d47-8978-ac049ca2759b","0","Jun 16, 2022","5","f_7","Literally the best habit tracker!","Literally the best habit tracker!","1","0","0","0","0","0","0","0","0","0"
